List of nonzero CGCs for S x S' => S'', alpha
Q(M)	Q(M')	Q(M'')	CGC
7	32	66	-0.144337567297406
11	31	66	-0.408248290463863
14	28	66	0.235702260395515
15	27	66	-0.235702260395516
16	26	66	0.235702260395516
21	25	66	0.499999999999999
22	24	66	-0.144337567297407
23	23	66	0.144337567297405
24	22	66	-0.117851130197758
25	21	66	0.117851130197759
26	20	66	-0.117851130197758
27	19	66	0.250000000000000
28	18	66	-0.249999999999999
29	17	66	0.250000000000000
30	16	66	-0.250000000000000
6	32	67	0.288675134594813
12	29	67	-0.333333333333333
14	27	67	0.333333333333333
15	26	67	-0.333333333333333
22	23	67	0.288675134594812
24	21	67	-0.333333333333336
25	20	67	0.333333333333332
27	18	67	0.288675134594811
28	17	67	-0.333333333333335
29	16	67	0.288675134594812
6	33	68	0.204124145231931
7	32	68	0.204124145231931
12	30	68	-0.235702260395516
13	29	68	-0.235702260395516
14	28	68	0.333333333333333
16	26	68	-0.333333333333333
22	24	68	0.204124145231931
23	23	68	0.204124145231931
24	22	68	-0.333333333333335
26	20	68	0.333333333333332
27	19	68	0.353553390593273
28	18	68	-0.117851130197759
29	17	68	-0.117851130197758
30	16	68	0.353553390593273
7	33	69	0.288675134594813
13	30	69	-0.333333333333333
15	28	69	0.333333333333333
16	27	69	-0.333333333333333
23	24	69	0.288675134594812
25	22	69	-0.333333333333335
26	21	69	0.333333333333332
28	19	69	0.288675134594812
29	18	69	-0.333333333333333
30	17	69	0.288675134594812
6	34	70	0.250000000000000
8	33	70	0.117851130197758
9	32	70	-0.083333333333333
12	31	70	-0.408248290463863
14	30	70	0.192450089729875
15	29	70	-0.136082763487954
17	28	70	0.235702260395516
18	27	70	-0.192450089729875
19	26	70	0.136082763487954
22	25	70	0.433012701892219
24	24	70	-0.340206908719886
25	23	70	0.240562612162343
27	22	70	0.083333333333333
28	21	70	-0.068041381743977
29	20	70	0.048112522432469
31	19	70	0.288675134594813
32	18	70	-0.249999999999999
33	17	70	0.204124145231931
34	16	70	-0.144337567297406
7	34	71	0.250000000000000
9	33	71	0.083333333333333
10	32	71	-0.117851130197758
13	31	71	-0.408248290463863
15	30	71	0.136082763487954
16	29	71	-0.192450089729875
18	28	71	0.136082763487954
19	27	71	-0.192450089729875
20	26	71	0.235702260395516
23	25	71	0.433012701892219
25	24	71	-0.240562612162345
26	23	71	0.340206908719885
28	22	71	0.048112522432469
29	21	71	-0.068041381743977
30	20	71	0.083333333333333
32	19	71	0.144337567297406
33	18	71	-0.204124145231931
34	17	71	0.250000000000000
35	16	71	-0.288675134594813
8	32	72	0.288675134594813
14	29	72	-0.235702260395516
17	27	72	0.408248290463863
18	26	72	-0.333333333333333
24	23	72	0.166666666666666
27	21	72	-0.288675134594815
28	20	72	0.235702260395514
31	18	72	0.408248290463863
32	17	72	-0.408248290463862
33	16	72	0.288675134594813
8	33	73	0.166666666666667
9	32	73	0.235702260395516
14	30	73	-0.136082763487954
15	29	73	-0.192450089729875
17	28	73	0.333333333333333
18	27	73	0.136082763487954
19	26	73	-0.384900179459750
24	24	73	0.096225044864937
25	23	73	0.136082763487954
27	22	73	-0.235702260395516
28	21	73	-0.096225044864939
29	20	73	0.272165526975908
31	19	73	0.408248290463863
33	17	73	-0.288675134594812
34	16	73	0.408248290463863
9	33	74	0.235702260395516
10	32	74	0.166666666666667
15	30	74	-0.192450089729875
16	29	74	-0.136082763487954
18	28	74	0.384900179459750
19	27	74	-0.136082763487954
20	26	74	-0.333333333333333
25	24	74	0.136082763487954
26	23	74	0.096225044864937
28	22	74	-0.272165526975909
29	21	74	0.096225044864937
30	20	74	0.235702260395516
32	19	74	0.408248290463863
33	18	74	-0.288675134594813
35	16	74	0.408248290463863
10	33	75	0.288675134594813
16	30	75	-0.235702260395516
19	28	75	0.333333333333333
20	27	75	-0.408248290463863
26	24	75	0.166666666666666
29	22	75	-0.235702260395516
30	21	75	0.288675134594813
33	19	75	0.288675134594813
34	18	75	-0.408248290463863
35	17	75	0.408248290463863
8	34	76	0.288675134594813
14	31	76	-0.333333333333333
17	30	76	0.408248290463863
18	29	76	-0.235702260395516
24	25	76	0.288675134594813
27	24	76	-0.408248290463863
28	23	76	0.235702260395515
31	22	76	0.408248290463863
32	21	76	-0.288675134594812
33	20	76	0.166666666666666
9	34	77	0.288675134594813
15	31	77	-0.333333333333333
18	30	77	0.333333333333333
19	29	77	-0.333333333333333
25	25	77	0.288675134594813
28	24	77	-0.333333333333334
29	23	77	0.333333333333333
32	22	77	0.288675134594813
33	21	77	-0.333333333333333
34	20	77	0.288675134594812
10	34	78	0.288675134594813
16	31	78	-0.333333333333333
19	30	78	0.235702260395516
20	29	78	-0.408248290463863
26	25	78	0.288675134594813
29	24	78	-0.235702260395516
30	23	78	0.408248290463863
33	22	78	0.166666666666667
34	21	78	-0.288675134594813
35	20	78	0.408248290463863
5	35	79	0.408248290463863
11	34	79	-0.500000000000000
12	33	79	0.288675134594813
13	32	79	-0.288675134594813
21	31	79	0.408248290463863
22	30	79	-0.288675134594814
23	29	79	0.288675134594811
24	28	79	0.166666666666665
25	27	79	-0.166666666666667
26	26	79	0.166666666666666
6	35	80	0.408248290463863
12	34	80	-0.408248290463863
14	33	80	0.408248290463863
15	32	80	-0.288675134594813
22	31	80	0.288675134594813
24	30	80	-0.333333333333334
25	29	80	0.235702260395515
27	28	80	0.288675134594812
28	27	80	-0.235702260395516
29	26	80	0.166666666666666
7	35	81	0.408248290463863
13	34	81	-0.408248290463863
15	33	81	0.288675134594813
16	32	81	-0.408248290463863
23	31	81	0.288675134594813
25	30	81	-0.235702260395517
26	29	81	0.333333333333333
28	28	81	0.166666666666666
29	27	81	-0.235702260395516
30	26	81	0.288675134594812
8	35	82	0.408248290463863
14	34	82	-0.288675134594813
17	33	82	0.500000000000000
18	32	82	-0.288675134594812
24	31	82	0.166666666666667
27	30	82	-0.288675134594813
28	29	82	0.166666666666666
31	28	82	0.408248290463863
32	27	82	-0.288675134594812
33	26	82	0.166666666666666
9	35	83	0.408248290463863
15	34	83	-0.288675134594813
18	33	83	0.408248290463863
19	32	83	-0.408248290463863
25	31	83	0.166666666666667
28	30	83	-0.235702260395516
29	29	83	0.235702260395515
32	28	83	0.288675134594813
33	27	83	-0.333333333333333
34	26	83	0.288675134594812
10	35	84	0.408248290463863
16	34	84	-0.288675134594813
19	33	84	0.288675134594813
20	32	84	-0.500000000000000
26	31	84	0.166666666666667
29	30	84	-0.166666666666667
30	29	84	0.288675134594813
33	28	84	0.166666666666667
34	27	84	-0.288675134594813
35	26	84	0.408248290463863
