List of nonzero CGCs for S x S' => S'', alpha
Q(M)	Q(M')	Q(M'')	CGC
6	29	8	-0.133630620956212
8	27	8	0.188982236504615
9	26	8	-0.188982236504614
12	23	8	0.133630620956213
14	21	8	-0.188982236504613
15	20	8	0.188982236504613
17	18	8	0.231455024943138
18	17	8	-0.267261241912425
19	16	8	0.231455024943137
22	13	8	-0.133630620956212
24	11	8	0.188982236504613
25	10	8	-0.188982236504614
27	8	8	-0.231455024943139
28	7	8	0.267261241912422
29	6	8	-0.231455024943139
31	4	8	0.267261241912425
32	3	8	-0.327326835353988
33	2	8	0.327326835353989
34	1	8	-0.267261241912424
3	33	9	0.094491118252307
4	32	9	0.094491118252307
6	30	9	-0.094491118252306
7	29	9	-0.094491118252306
8	28	9	0.188982236504615
10	26	9	-0.188982236504614
12	24	9	0.094491118252307
13	23	9	0.094491118252307
14	22	9	-0.188982236504613
16	20	9	0.188982236504613
17	19	9	0.283473354756921
18	18	9	-0.094491118252307
19	17	9	-0.094491118252307
20	16	9	0.283473354756920
22	14	9	-0.094491118252307
23	13	9	-0.094491118252307
24	12	9	0.188982236504613
26	10	9	-0.188982236504614
27	9	9	-0.283473354756920
28	8	9	0.094491118252306
29	7	9	0.094491118252306
30	6	9	-0.283473354756920
31	5	9	0.377964473009227
32	4	9	-0.188982236504613
34	2	9	0.188982236504614
35	1	9	-0.377964473009227
4	33	10	0.133630620956212
7	30	10	-0.133630620956212
9	28	10	0.188982236504615
10	27	10	-0.188982236504614
13	24	10	0.133630620956213
15	22	10	-0.188982236504613
16	21	10	0.188982236504613
18	19	10	0.231455024943138
19	18	10	-0.267261241912425
20	17	10	0.231455024943138
23	14	10	-0.133630620956212
25	12	10	0.188982236504613
26	11	10	-0.188982236504614
28	9	10	-0.231455024943138
29	8	10	0.267261241912424
30	7	10	-0.231455024943138
32	5	10	0.267261241912424
33	4	10	-0.327326835353988
34	3	10	0.327326835353988
35	2	10	-0.267261241912424
3	34	11	0.133630620956212
6	31	11	-0.188982236504614
8	30	11	0.188982236504615
9	29	11	-0.133630620956211
12	25	11	0.231455024943138
14	24	11	-0.267261241912424
15	23	11	0.188982236504613
17	22	11	0.231455024943138
18	21	11	-0.188982236504614
19	20	11	0.133630620956212
22	15	11	-0.267261241912424
24	14	11	0.327326835353989
25	13	11	-0.231455024943138
27	12	11	-0.327326835353988
28	11	11	0.267261241912424
29	10	11	-0.188982236504614
31	9	11	0.267261241912424
32	8	11	-0.231455024943138
33	7	11	0.188982236504613
34	6	11	-0.133630620956212
4	34	12	0.133630620956212
7	31	12	-0.188982236504614
9	30	12	0.133630620956213
10	29	12	-0.188982236504614
13	25	12	0.231455024943138
15	24	12	-0.188982236504613
16	23	12	0.267261241912424
18	22	12	0.133630620956212
19	21	12	-0.188982236504614
20	20	12	0.231455024943138
23	15	12	-0.267261241912424
25	14	12	0.231455024943138
26	13	12	-0.327326835353988
28	12	12	-0.188982236504614
29	11	12	0.267261241912424
30	10	12	-0.327326835353988
32	9	12	0.133630620956212
33	8	12	-0.188982236504614
34	7	12	0.231455024943138
35	6	12	-0.267261241912424
2	35	13	0.267261241912425
5	34	13	-0.327326835353989
6	33	13	0.231455024943139
7	32	13	-0.231455024943137
11	31	13	0.327326835353989
12	30	13	-0.267261241912424
13	29	13	0.267261241912424
14	28	13	0.188982236504614
15	27	13	-0.188982236504614
16	26	13	0.188982236504613
21	25	13	-0.267261241912424
22	24	13	0.231455024943138
23	23	13	-0.231455024943138
24	22	13	-0.188982236504614
25	21	13	0.188982236504613
26	20	13	-0.188982236504614
27	19	13	0.133630620956212
28	18	13	-0.133630620956212
29	17	13	0.133630620956212
30	16	13	-0.133630620956212
3	35	14	0.267261241912425
6	34	14	-0.231455024943138
8	33	14	0.327326835353989
9	32	14	-0.231455024943137
12	31	14	0.188982236504614
14	30	14	-0.267261241912424
15	29	14	0.188982236504614
17	28	14	0.327326835353989
18	27	14	-0.267261241912424
19	26	14	0.188982236504613
22	25	14	-0.133630620956212
24	24	14	0.188982236504614
25	23	14	-0.133630620956212
27	22	14	-0.231455024943138
28	21	14	0.188982236504613
29	20	14	-0.133630620956212
31	19	14	0.267261241912424
32	18	14	-0.231455024943138
33	17	14	0.188982236504614
34	16	14	-0.133630620956212
4	35	15	0.267261241912425
7	34	15	-0.231455024943138
9	33	15	0.231455024943138
10	32	15	-0.327326835353988
13	31	15	0.188982236504614
15	30	15	-0.188982236504613
16	29	15	0.267261241912424
18	28	15	0.188982236504614
19	27	15	-0.267261241912424
20	26	15	0.327326835353988
23	25	15	-0.133630620956212
25	24	15	0.133630620956212
26	23	15	-0.188982236504614
28	22	15	-0.133630620956212
29	21	15	0.188982236504613
30	20	15	-0.231455024943138
32	19	15	0.133630620956212
33	18	15	-0.188982236504614
34	17	15	0.231455024943138
35	16	15	-0.267261241912424
