List of nonzero CGCs for S x S' => S'', alpha
Q(M)	Q(M')	Q(M'')	CGC
10	5	162	1.000000000000001
8	6	163	1.000000000000000
8	7	164	0.774596669241484
9	6	164	0.632455532033675
8	8	165	0.547722557505167
9	7	165	0.774596669241484
10	6	165	0.316227766016838
8	9	166	0.316227766016839
9	8	166	0.774596669241484
10	7	166	0.547722557505166
9	9	167	0.632455532033677
10	8	167	0.774596669241484
10	9	168	1.000000000000001
8	10	169	1.000000000000001
8	11	170	0.707106781186548
9	10	170	0.707106781186548
8	12	171	0.408248290463864
9	11	171	0.816496580927727
10	10	171	0.408248290463863
9	12	172	0.707106781186549
10	11	172	0.707106781186548
10	12	173	1.000000000000001
8	13	174	1.000000000000001
8	14	175	0.577350269189627
9	13	175	0.816496580927727
9	14	176	0.816496580927727
10	13	176	0.577350269189626
10	14	177	1.000000000000001
8	15	178	1.000000000000000
9	15	179	1.000000000000000
10	15	180	1.000000000000002
5	16	181	0.894427190999915
11	6	181	0.273861278752583
12	2	181	-0.158113883008419
13	1	181	0.316227766016838
5	17	182	0.894427190999915
11	7	182	0.273861278752583
12	3	182	-0.223606797749979
13	2	182	0.273861278752583
5	18	183	0.894427190999916
11	8	183	0.273861278752583
12	4	183	-0.273861278752583
13	3	183	0.223606797749979
5	19	184	0.894427190999915
11	9	184	0.273861278752583
12	5	184	-0.316227766016838
13	4	184	0.158113883008419
5	20	185	0.730296743340221
6	17	185	0.258198889747161
7	16	185	-0.447213595499958
11	10	185	0.316227766016837
12	7	185	-0.064549722436790
13	6	185	0.111803398874990
14	3	185	-0.091287092917528
15	2	185	0.158113883008419
16	1	185	-0.223606797749979
5	21	186	0.730296743340221
6	18	186	0.365148371670110
7	17	186	-0.365148371670111
11	11	186	0.316227766016837
12	8	186	-0.091287092917528
13	7	186	0.091287092917528
14	4	186	-0.158113883008419
15	3	186	0.182574185835055
16	2	186	-0.158113883008419
5	22	187	0.730296743340221
6	19	187	0.447213595499958
7	18	187	-0.258198889747161
11	12	187	0.316227766016837
12	9	187	-0.111803398874990
13	8	187	0.064549722436790
14	5	187	-0.223606797749979
15	4	187	0.158113883008419
16	3	187	-0.091287092917528
5	23	188	0.565685424949237
6	21	188	0.377123616632825
7	20	188	-0.533333333333333
8	18	188	0.094280904158206
9	17	188	-0.133333333333333
10	16	188	0.163299316185545
11	13	188	0.299999999999999
12	11	188	0.033333333333333
13	10	188	-0.047140452079103
14	8	188	-0.116666666666667
15	7	188	0.164991582276861
16	6	188	-0.202072594216369
17	4	188	-0.050000000000000
18	3	188	0.070710678118655
19	2	188	-0.086602540378444
20	1	188	0.100000000000000
5	24	189	0.565685424949237
6	22	189	0.533333333333333
7	21	189	-0.377123616632825
8	19	189	0.163299316185545
9	18	189	-0.133333333333333
10	17	189	0.094280904158206
11	14	189	0.299999999999999
12	12	189	0.047140452079103
13	11	189	-0.033333333333333
14	9	189	-0.202072594216369
15	8	189	0.164991582276861
16	7	189	-0.116666666666667
17	5	189	-0.100000000000000
18	4	189	0.086602540378444
19	3	189	-0.070710678118655
20	2	189	0.050000000000000
5	25	190	0.399999999999999
6	24	190	0.489897948556635
7	23	190	-0.489897948556635
8	22	190	0.230940107675850
9	21	190	-0.230940107675850
10	20	190	0.230940107675850
11	15	190	0.244948974278317
12	14	190	0.141421356237309
13	13	190	-0.141421356237309
14	12	190	-0.115470053837925
15	11	190	0.115470053837925
16	10	190	-0.115470053837925
17	9	190	-0.122474487139159
18	8	190	0.122474487139159
19	7	190	-0.122474487139159
20	6	190	0.122474487139159
6	16	191	0.894427190999916
12	6	191	0.223606797749979
14	2	191	-0.223606797749978
15	1	191	0.316227766016838
6	17	192	0.774596669241483
7	16	192	0.447213595499958
12	7	192	0.193649167310371
13	6	192	0.111803398874989
14	3	192	-0.273861278752583
15	2	192	0.158113883008419
16	1	192	0.223606797749979
6	18	193	0.632455532033676
7	17	193	0.632455532033676
12	8	193	0.158113883008418
13	7	193	0.158113883008419
14	4	193	-0.273861278752583
16	2	193	0.273861278752583
6	19	194	0.447213595499957
7	18	194	0.774596669241483
12	9	194	0.111803398874989
13	8	194	0.193649167310370
14	5	194	-0.223606797749979
15	4	194	-0.158113883008419
16	3	194	0.273861278752583
7	19	195	0.894427190999915
13	9	195	0.223606797749978
15	5	195	-0.316227766016838
16	4	195	0.223606797749979
6	20	196	0.816496580927726
8	17	196	0.230940107675850
9	16	196	-0.282842712474619
12	10	196	0.288675134594813
14	7	196	-0.163299316185545
15	6	196	0.200000000000000
17	3	196	-0.100000000000000
18	2	196	0.141421356237309
19	1	196	-0.141421356237310
6	21	197	0.666666666666666
7	20	197	0.471404520791031
8	18	197	0.266666666666666
9	17	197	-0.094280904158206
10	16	197	-0.230940107675850
12	11	197	0.235702260395515
13	10	197	0.166666666666666
14	8	197	-0.188561808316413
15	7	197	0.066666666666667
16	6	197	0.163299316185545
17	4	197	-0.141421356237309
18	3	197	0.100000000000000
20	1	197	-0.141421356237310
6	22	198	0.471404520791031
7	21	198	0.666666666666666
8	19	198	0.230940107675850
9	18	198	0.094280904158206
10	17	198	-0.266666666666667
12	12	198	0.166666666666666
13	11	198	0.235702260395515
14	9	198	-0.163299316185545
15	8	198	-0.066666666666667
16	7	198	0.188561808316413
17	5	198	-0.141421356237310
19	3	198	0.100000000000000
20	2	198	-0.141421356237310
7	22	199	0.816496580927724
9	19	199	0.282842712474619
10	18	199	-0.230940107675850
13	12	199	0.288675134594811
15	9	199	-0.200000000000000
16	8	199	0.163299316185545
18	5	199	-0.141421356237310
19	4	199	0.141421356237309
20	3	199	-0.100000000000000
6	23	200	0.730296743340221
8	21	200	0.365148371670110
9	20	200	-0.365148371670111
12	13	200	0.316227766016837
14	11	200	-0.091287092917528
15	10	200	0.091287092917528
17	8	200	-0.158113883008419
18	7	200	0.182574185835055
19	6	200	-0.158113883008419
6	24	201	0.516397779494321
7	23	201	0.516397779494321
8	22	201	0.365148371670110
10	20	201	-0.365148371670111
12	14	201	0.223606797749978
13	13	201	0.223606797749978
14	12	201	-0.091287092917528
16	10	201	0.091287092917527
17	9	201	-0.193649167310371
18	8	201	0.064549722436790
19	7	201	0.064549722436790
20	6	201	-0.193649167310371
7	24	202	0.730296743340219
9	22	202	0.365148371670110
10	21	202	-0.365148371670111
13	14	202	0.316227766016836
15	12	202	-0.091287092917528
16	11	202	0.091287092917528
18	9	202	-0.158113883008419
19	8	202	0.182574185835055
20	7	202	-0.158113883008419
6	25	203	0.632455532033675
8	24	203	0.516397779494322
9	23	203	-0.365148371670112
12	15	203	0.316227766016837
17	12	203	-0.223606797749979
18	11	203	0.182574185835055
19	10	203	-0.129099444873581
7	25	204	0.632455532033673
9	24	204	0.365148371670109
10	23	204	-0.516397779494322
13	15	204	0.316227766016837
18	12	204	-0.129099444873580
19	11	204	0.182574185835055
20	10	204	-0.223606797749979
8	16	205	0.894427190999916
14	6	205	0.158113883008419
17	2	205	-0.273861278752582
18	1	205	0.316227766016838
8	17	206	0.692820323027551
9	16	206	0.565685424949238
14	7	206	0.122474487139159
15	6	206	0.100000000000000
17	3	206	-0.299999999999999
18	2	206	0.070710678118655
19	1	206	0.282842712474619
8	18	207	0.489897948556636
9	17	207	0.692820323027551
10	16	207	0.282842712474619
14	8	207	0.086602540378444
15	7	207	0.122474487139159
16	6	207	0.050000000000000
17	4	207	-0.259807621135331
18	3	207	-0.122474487139159
19	2	207	0.250000000000000
20	1	207	0.173205080756888
8	19	208	0.282842712474619
9	18	208	0.692820323027551
10	17	208	0.489897948556635
14	9	208	0.050000000000000
15	8	208	0.122474487139159
16	7	208	0.086602540378444
17	5	208	-0.173205080756888
18	4	208	-0.250000000000000
19	3	208	0.122474487139159
20	2	208	0.259807621135332
9	19	209	0.565685424949238
10	18	209	0.692820323027551
15	9	209	0.100000000000000
16	8	209	0.122474487139159
18	5	209	-0.282842712474619
19	4	209	-0.070710678118655
20	3	209	0.300000000000000
10	19	210	0.894427190999916
16	9	210	0.158113883008419
19	5	210	-0.316227766016838
20	4	210	0.273861278752583
8	20	211	0.894427190999916
14	10	211	0.223606797749980
17	7	211	-0.273861278752582
18	6	211	0.273861278752583
8	21	212	0.632455532033677
9	20	212	0.632455532033676
14	11	212	0.158113883008420
15	10	212	0.158113883008420
17	8	212	-0.273861278752582
19	6	212	0.273861278752583
8	22	213	0.365148371670111
9	21	213	0.730296743340222
10	20	213	0.365148371670111
14	12	213	0.091287092917528
15	11	213	0.182574185835056
16	10	213	0.091287092917528
17	9	213	-0.193649167310371
18	8	213	-0.193649167310370
19	7	213	0.193649167310371
20	6	213	0.193649167310371
9	22	214	0.632455532033677
10	21	214	0.632455532033676
15	12	214	0.158113883008420
16	11	214	0.158113883008419
18	9	214	-0.273861278752583
20	7	214	0.273861278752583
10	22	215	0.894427190999916
16	12	215	0.223606797749979
19	9	215	-0.273861278752583
20	8	215	0.273861278752583
8	23	216	0.894427190999917
14	13	216	0.273861278752584
17	11	216	-0.273861278752583
18	10	216	0.223606797749979
8	24	217	0.516397779494323
9	23	217	0.730296743340222
14	14	217	0.158113883008420
15	13	217	0.223606797749980
17	12	217	-0.223606797749979
18	11	217	-0.091287092917527
19	10	217	0.258198889747161
9	24	218	0.730296743340223
10	23	218	0.516397779494323
15	14	218	0.223606797749980
16	13	218	0.158113883008419
18	12	218	-0.258198889747161
19	11	218	0.091287092917528
20	10	218	0.223606797749979
10	24	219	0.894427190999917
16	14	219	0.273861278752583
19	12	219	-0.223606797749979
20	11	219	0.273861278752583
8	25	220	0.894427190999916
14	15	220	0.316227766016838
17	14	220	-0.273861278752583
18	13	220	0.158113883008419
9	25	221	0.894427190999916
15	15	221	0.316227766016838
18	14	221	-0.223606797749979
19	13	221	0.223606797749979
10	25	222	0.894427190999917
16	15	222	0.316227766016838
19	14	222	-0.158113883008419
20	13	222	0.273861278752583
5	26	223	0.788810637746615
11	20	223	0.390360029179413
12	17	223	-0.225374467927604
13	16	223	0.390360029179413
21	10	223	0.069006555934236
22	7	223	-0.048795003647426
23	6	223	0.084515425472852
24	3	223	0.028171808490951
25	2	223	-0.048795003647427
26	1	223	0.069006555934235
5	27	224	0.788810637746615
11	21	224	0.390360029179413
12	18	224	-0.318727629155838
13	17	224	0.318727629155838
21	11	224	0.069006555934235
22	8	224	-0.069006555934235
23	7	224	0.069006555934235
24	4	224	0.048795003647427
25	3	224	-0.056343616981901
26	2	224	0.048795003647427
5	28	225	0.788810637746615
11	22	225	0.390360029179413
12	19	225	-0.390360029179414
13	18	225	0.225374467927604
21	12	225	0.069006555934235
22	9	225	-0.084515425472852
23	8	225	0.048795003647427
24	5	225	0.069006555934235
25	4	225	-0.048795003647427
26	3	225	0.028171808490951
5	29	226	0.611010092660778
6	27	226	0.288032919929238
7	26	226	-0.407340061773852
11	23	226	0.427617987059878
12	21	226	-0.058191437396265
13	20	226	0.082295119979782
14	18	226	-0.164590239959565
15	17	226	0.232765749585058
16	16	226	-0.285078658039919
21	13	226	0.092582009977255
22	11	226	-0.035634832254990
23	10	226	0.050395263067897
24	8	226	-0.007273929674534
25	7	226	0.010286889997473
26	6	226	-0.012598815766974
27	4	226	0.030860669992418
28	3	226	-0.043643578047199
29	2	226	0.053452248382485
30	1	226	-0.061721339984837
5	30	227	0.611010092660778
6	28	227	0.407340061773852
7	27	227	-0.288032919929238
11	24	227	0.427617987059878
12	22	227	-0.082295119979783
13	21	227	0.058191437396264
14	19	227	-0.285078658039920
15	18	227	0.232765749585059
16	17	227	-0.164590239959565
21	14	227	0.092582009977255
22	12	227	-0.050395263067897
23	11	227	0.035634832254990
24	9	227	-0.012598815766975
25	8	227	0.010286889997473
26	7	227	-0.007273929674533
27	5	227	0.061721339984837
28	4	227	-0.053452248382485
29	3	227	0.043643578047198
30	2	227	-0.030860669992418
5	31	228	0.432049379893857
6	30	228	0.432049379893857
7	29	228	-0.432049379893857
8	28	228	0.144016459964619
9	27	228	-0.144016459964619
10	26	228	0.144016459964619
11	25	228	0.370328039909020
12	24	228	0.123442679969673
13	23	228	-0.123442679969674
14	22	228	-0.205737799949456
15	21	228	0.205737799949456
16	20	228	-0.205737799949456
17	19	228	-0.123442679969674
18	18	228	0.123442679969674
19	17	228	-0.123442679969673
20	16	228	0.123442679969674
21	15	228	0.092582009977255
24	12	228	-0.041147559989891
25	11	228	0.041147559989891
26	10	228	-0.041147559989891
27	9	228	0.030860669992418
28	8	228	-0.030860669992418
29	7	228	0.030860669992418
30	6	228	-0.030860669992418
31	5	228	0.030860669992418
32	4	228	-0.030860669992418
33	3	228	0.030860669992418
34	2	228	-0.030860669992418
35	1	228	0.030860669992418
6	26	229	0.788810637746615
12	20	229	0.318727629155839
14	17	229	-0.318727629155837
15	16	229	0.390360029179413
22	10	229	0.048795003647427
24	7	229	-0.056343616981900
25	6	229	0.069006555934235
27	3	229	0.048795003647427
28	2	229	-0.069006555934235
29	1	229	0.069006555934236
6	27	230	0.644061188719530
7	26	230	0.455420034042649
12	21	230	0.260240019452942
13	20	230	0.184017482491294
14	18	230	-0.368034964982588
15	17	230	0.130120009726471
16	16	230	0.318727629155838
22	11	230	0.039840953644480
23	10	230	0.028171808490951
24	8	230	-0.065060004863235
25	7	230	0.023002185311412
26	6	230	0.056343616981901
27	4	230	0.069006555934236
28	3	230	-0.048795003647427
30	1	230	0.069006555934235
6	28	231	0.455420034042648
7	27	231	0.644061188719530
12	22	231	0.184017482491294
13	21	231	0.260240019452942
14	19	231	-0.318727629155838
15	18	231	-0.130120009726471
16	17	231	0.368034964982589
22	12	231	0.028171808490951
23	11	231	0.039840953644480
24	9	231	-0.056343616981901
25	8	231	-0.023002185311412
26	7	231	0.065060004863235
27	5	231	0.069006555934236
29	3	231	-0.048795003647427
30	2	231	0.069006555934235
7	28	232	0.788810637746614
13	22	232	0.318727629155837
15	19	232	-0.390360029179413
16	18	232	0.318727629155838
23	12	232	0.048795003647426
25	9	232	-0.069006555934235
26	8	232	0.056343616981901
28	5	232	0.069006555934235
29	4	232	-0.069006555934235
30	3	232	0.048795003647427
6	29	233	0.705533682950557
8	27	233	0.249443825784929
9	26	233	-0.249443825784929
12	23	233	0.403162104543175
14	21	233	-0.213808993529939
15	20	233	0.213808993529939
17	18	233	-0.174574312188794
18	17	233	0.201581052271587
19	16	233	-0.174574312188794
22	13	233	0.075592894601845
24	11	233	-0.062360956446232
25	10	233	0.062360956446232
27	8	233	0.021821789023599
28	7	233	-0.025197631533949
29	6	233	0.021821789023599
31	4	233	0.037796447300923
32	3	233	-0.046291004988628
33	2	233	0.046291004988628
34	1	233	-0.037796447300923
6	30	234	0.498887651569858
7	29	234	0.498887651569858
8	28	234	0.249443825784929
10	26	234	-0.249443825784929
12	24	234	0.285078658039919
13	23	234	0.285078658039919
14	22	234	-0.213808993529939
16	20	234	0.213808993529939
17	19	234	-0.213808993529939
18	18	234	0.071269664509980
19	17	234	0.071269664509980
20	16	234	-0.213808993529939
22	14	234	0.053452248382485
23	13	234	0.053452248382485
24	12	234	-0.062360956446232
26	10	234	0.062360956446232
27	9	234	0.026726124191242
28	8	234	-0.008908708063748
29	7	234	-0.008908708063747
30	6	234	0.026726124191242
31	5	234	0.053452248382485
32	4	234	-0.026726124191243
34	2	234	0.026726124191242
35	1	234	-0.053452248382485
7	30	235	0.705533682950556
9	28	235	0.249443825784929
10	27	235	-0.249443825784929
13	24	235	0.403162104543174
15	22	235	-0.213808993529940
16	21	235	0.213808993529939
18	19	235	-0.174574312188794
19	18	235	0.201581052271588
20	17	235	-0.174574312188794
23	14	235	0.075592894601845
25	12	235	-0.062360956446233
26	11	235	0.062360956446232
28	9	235	0.021821789023599
29	8	235	-0.025197631533949
30	7	235	0.021821789023599
32	5	235	0.037796447300923
33	4	235	-0.046291004988628
34	3	235	0.046291004988628
35	2	235	-0.037796447300923
6	31	236	0.611010092660778
8	30	236	0.407340061773852
9	29	236	-0.288032919929239
12	25	236	0.427617987059879
14	24	236	-0.082295119979783
15	23	236	0.058191437396264
17	22	236	-0.285078658039919
18	21	236	0.232765749585058
19	20	236	-0.164590239959565
22	15	236	0.092582009977255
24	14	236	-0.050395263067897
25	13	236	0.035634832254990
27	12	236	-0.012598815766974
28	11	236	0.010286889997473
29	10	236	-0.007273929674533
31	9	236	0.061721339984837
32	8	236	-0.053452248382485
33	7	236	0.043643578047198
34	6	236	-0.030860669992418
7	31	237	0.611010092660777
9	30	237	0.288032919929237
10	29	237	-0.407340061773852
13	25	237	0.427617987059878
15	24	237	-0.058191437396265
16	23	237	0.082295119979782
18	22	237	-0.164590239959565
19	21	237	0.232765749585058
20	20	237	-0.285078658039919
23	15	237	0.092582009977255
25	14	237	-0.035634832254990
26	13	237	0.050395263067897
28	12	237	-0.007273929674533
29	11	237	0.010286889997473
30	10	237	-0.012598815766974
32	9	237	0.030860669992418
33	8	237	-0.043643578047198
34	7	237	0.053452248382485
35	6	237	-0.061721339984837
8	26	238	0.788810637746616
14	20	238	0.225374467927605
17	17	238	-0.390360029179413
18	16	238	0.390360029179414
24	10	238	0.028171808490951
27	7	238	-0.048795003647426
28	6	238	0.048795003647427
31	3	238	0.069006555934236
32	2	238	-0.084515425472851
33	1	238	0.069006555934236
8	27	239	0.557773351022717
9	26	239	0.557773351022717
14	21	239	0.159363814577920
15	20	239	0.159363814577920
17	18	239	-0.390360029179413
19	16	239	0.390360029179414
24	11	239	0.019920476822241
25	10	239	0.019920476822241
27	8	239	-0.048795003647426
29	6	239	0.048795003647427
31	4	239	0.084515425472852
32	3	239	-0.034503277967117
33	2	239	-0.034503277967118
34	1	239	0.084515425472852
8	28	240	0.322030594359765
9	27	240	0.644061188719531
10	26	240	0.322030594359765
14	22	240	0.092008741245648
15	21	240	0.184017482491295
16	20	240	0.092008741245648
17	19	240	-0.276026223736941
18	18	240	-0.276026223736941
19	17	240	0.276026223736942
20	16	240	0.276026223736942
24	12	240	0.011501092655707
25	11	240	0.023002185311413
26	10	240	0.011501092655706
27	9	240	-0.034503277967117
28	8	240	-0.034503277967117
29	7	240	0.034503277967118
30	6	240	0.034503277967118
31	5	240	0.069006555934236
32	4	240	0.034503277967118
33	3	240	-0.069006555934235
34	2	240	0.034503277967118
35	1	240	0.069006555934235
9	28	241	0.557773351022717
10	27	241	0.557773351022717
15	22	241	0.159363814577920
16	21	241	0.159363814577920
18	19	241	-0.390360029179413
20	17	241	0.390360029179413
25	12	241	0.019920476822241
26	11	241	0.019920476822240
28	9	241	-0.048795003647426
30	7	241	0.048795003647427
32	5	241	0.084515425472852
33	4	241	-0.034503277967118
34	3	241	-0.034503277967118
35	2	241	0.084515425472852
10	28	242	0.788810637746616
16	22	242	0.225374467927605
19	19	242	-0.390360029179413
20	18	242	0.390360029179413
26	12	242	0.028171808490951
29	9	242	-0.048795003647426
30	8	242	0.048795003647427
33	5	242	0.069006555934235
34	4	242	-0.084515425472852
35	3	242	0.069006555934235
8	29	243	0.788810637746616
14	23	243	0.318727629155839
17	21	243	-0.390360029179413
18	20	243	0.318727629155839
24	13	243	0.048795003647427
27	11	243	-0.069006555934235
28	10	243	0.056343616981902
31	8	243	0.069006555934235
32	7	243	-0.069006555934235
33	6	243	0.048795003647427
8	30	244	0.455420034042649
9	29	244	0.644061188719531
14	24	244	0.184017482491295
15	23	244	0.260240019452943
17	22	244	-0.318727629155838
18	21	244	-0.130120009726471
19	20	244	0.368034964982589
24	14	244	0.028171808490951
25	13	244	0.039840953644480
27	12	244	-0.056343616981901
28	11	244	-0.023002185311411
29	10	244	0.065060004863236
31	9	244	0.069006555934236
33	7	244	-0.048795003647427
34	6	244	0.069006555934235
9	30	245	0.644061188719532
10	29	245	0.455420034042649
15	24	245	0.260240019452943
16	23	245	0.184017482491295
18	22	245	-0.368034964982589
19	21	245	0.130120009726471
20	20	245	0.318727629155839
25	14	245	0.039840953644480
26	13	245	0.028171808490951
28	12	245	-0.065060004863235
29	11	245	0.023002185311412
30	10	245	0.056343616981901
32	9	245	0.069006555934236
33	8	245	-0.048795003647427
35	6	245	0.069006555934235
10	30	246	0.788810637746616
16	24	246	0.318727629155839
19	22	246	-0.318727629155838
20	21	246	0.390360029179413
26	14	246	0.048795003647427
29	12	246	-0.056343616981901
30	11	246	0.069006555934235
33	9	246	0.048795003647427
34	8	246	-0.069006555934235
35	7	246	0.069006555934235
8	31	247	0.788810637746616
14	25	247	0.390360029179414
17	24	247	-0.390360029179413
18	23	247	0.225374467927605
24	15	247	0.069006555934236
27	14	247	-0.084515425472851
28	13	247	0.048795003647427
31	12	247	0.069006555934235
32	11	247	-0.048795003647427
33	10	247	0.028171808490951
9	31	248	0.788810637746616
15	25	248	0.390360029179414
18	24	248	-0.318727629155838
19	23	248	0.318727629155838
25	15	248	0.069006555934236
28	14	248	-0.069006555934235
29	13	248	0.069006555934235
32	12	248	0.048795003647427
33	11	248	-0.056343616981901
34	10	248	0.048795003647427
10	31	249	0.788810637746616
16	25	249	0.390360029179414
19	24	249	-0.225374467927604
20	23	249	0.390360029179413
26	15	249	0.069006555934236
29	14	249	-0.048795003647426
30	13	249	0.084515425472852
33	12	249	0.028171808490951
34	11	249	-0.048795003647427
35	10	249	0.069006555934235
5	32	250	0.683130051063973
11	29	250	0.483045891539648
12	27	250	-0.278886675511358
13	26	250	0.394405318873308
21	23	250	0.138013111868471
22	21	250	-0.097590007294853
23	20	250	0.138013111868471
24	18	250	0.056343616981902
25	17	250	-0.079681907288959
26	16	250	0.097590007294853
5	33	251	0.683130051063973
11	30	251	0.483045891539647
12	28	251	-0.394405318873308
13	27	251	0.278886675511358
21	24	251	0.138013111868471
22	22	251	-0.138013111868471
23	21	251	0.097590007294853
24	19	251	0.097590007294854
25	18	251	-0.079681907288960
26	17	251	0.056343616981901
5	34	252	0.483045891539648
6	33	252	0.341565025531986
7	32	252	-0.341565025531987
11	31	252	0.483045891539648
14	28	252	-0.278886675511359
15	27	252	0.278886675511358
16	26	252	-0.278886675511358
21	25	252	0.169030850945703
22	24	252	-0.048795003647427
23	23	252	0.048795003647426
24	22	252	-0.039840953644480
25	21	252	0.039840953644479
26	20	252	-0.039840953644480
27	19	252	0.084515425472852
28	18	252	-0.084515425472852
29	17	252	0.084515425472851
30	16	252	-0.084515425472852
6	32	253	0.683130051063973
12	29	253	0.394405318873308
14	27	253	-0.394405318873307
15	26	253	0.394405318873308
22	23	253	0.097590007294854
24	21	253	-0.112687233963801
25	20	253	0.112687233963803
27	18	253	0.097590007294854
28	17	253	-0.112687233963801
29	16	253	0.097590007294853
6	33	254	0.483045891539648
7	32	254	0.483045891539648
12	30	254	0.278886675511359
13	29	254	0.278886675511358
14	28	254	-0.394405318873307
16	26	254	0.394405318873308
22	24	254	0.069006555934236
23	23	254	0.069006555934236
24	22	254	-0.112687233963802
26	20	254	0.112687233963802
27	19	254	0.119522860933440
28	18	254	-0.039840953644479
29	17	254	-0.039840953644479
30	16	254	0.119522860933439
7	33	255	0.683130051063973
13	30	255	0.394405318873307
15	28	255	-0.394405318873308
16	27	255	0.394405318873308
23	24	255	0.097590007294853
25	22	255	-0.112687233963802
26	21	255	0.112687233963802
28	19	255	0.097590007294854
29	18	255	-0.112687233963802
30	17	255	0.097590007294853
6	34	256	0.591607978309962
8	33	256	0.278886675511358
9	32	256	-0.197202659436654
12	31	256	0.483045891539648
14	30	256	-0.227710017021324
15	29	256	0.161015297179882
17	28	256	-0.278886675511359
18	27	256	0.227710017021324
19	26	256	-0.161015297179883
22	25	256	0.146385010942280
24	24	256	-0.115010926557059
25	23	256	0.081325006079044
27	22	256	0.028171808490951
28	21	256	-0.023002185311412
29	20	256	0.016265001215809
31	19	256	0.097590007294853
32	18	256	-0.084515425472852
33	17	256	0.069006555934235
34	16	256	-0.048795003647427
7	34	257	0.591607978309961
9	33	257	0.197202659436654
10	32	257	-0.278886675511358
13	31	257	0.483045891539648
15	30	257	-0.161015297179883
16	29	257	0.227710017021324
18	28	257	-0.161015297179883
19	27	257	0.227710017021324
20	26	257	-0.278886675511358
23	25	257	0.146385010942280
25	24	257	-0.081325006079044
26	23	257	0.115010926557059
28	22	257	0.016265001215809
29	21	257	-0.023002185311412
30	20	257	0.028171808490951
32	19	257	0.048795003647427
33	18	257	-0.069006555934235
34	17	257	0.084515425472852
35	16	257	-0.097590007294853
8	32	258	0.683130051063974
14	29	258	0.278886675511359
17	27	258	-0.483045891539648
18	26	258	0.394405318873308
24	23	258	0.056343616981902
27	21	258	-0.097590007294853
28	20	258	0.079681907288961
31	18	258	0.138013111868471
32	17	258	-0.138013111868471
33	16	258	0.097590007294854
8	33	259	0.394405318873308
9	32	259	0.557773351022717
14	30	259	0.161015297179883
15	29	259	0.227710017021325
17	28	259	-0.394405318873307
18	27	259	-0.161015297179882
19	26	259	0.455420034042649
24	24	259	0.032530002431618
25	23	259	0.046004370622824
27	22	259	-0.079681907288959
28	21	259	-0.032530002431617
29	20	259	0.092008741245648
31	19	259	0.138013111868471
33	17	259	-0.097590007294853
34	16	259	0.138013111868471
9	33	260	0.557773351022717
10	32	260	0.394405318873308
15	30	260	0.227710017021325
16	29	260	0.161015297179883
18	28	260	-0.455420034042649
19	27	260	0.161015297179883
20	26	260	0.394405318873308
25	24	260	0.046004370622824
26	23	260	0.032530002431618
28	22	260	-0.092008741245647
29	21	260	0.032530002431618
30	20	260	0.079681907288960
32	19	260	0.138013111868471
33	18	260	-0.097590007294853
35	16	260	0.138013111868471
10	33	261	0.683130051063973
16	30	261	0.278886675511359
19	28	261	-0.394405318873308
20	27	261	0.483045891539648
26	24	261	0.056343616981902
29	22	261	-0.079681907288959
30	21	261	0.097590007294853
33	19	261	0.097590007294853
34	18	261	-0.138013111868471
35	17	261	0.138013111868471
8	34	262	0.683130051063974
14	31	262	0.394405318873309
17	30	262	-0.483045891539648
18	29	262	0.278886675511359
24	25	262	0.097590007294854
27	24	262	-0.138013111868470
28	23	262	0.079681907288960
31	22	262	0.138013111868471
32	21	262	-0.097590007294853
33	20	262	0.056343616981901
9	34	263	0.683130051063974
15	31	263	0.394405318873308
18	30	263	-0.394405318873307
19	29	263	0.394405318873308
25	25	263	0.097590007294854
28	24	263	-0.112687233963802
29	23	263	0.112687233963802
32	22	263	0.097590007294853
33	21	263	-0.112687233963802
34	20	263	0.097590007294853
10	34	264	0.683130051063974
16	31	264	0.394405318873308
19	30	264	-0.278886675511358
20	29	264	0.483045891539648
26	25	264	0.097590007294853
29	24	264	-0.079681907288959
30	23	264	0.138013111868471
33	22	264	0.056343616981901
34	21	264	-0.097590007294853
35	20	264	0.138013111868471
5	35	265	0.577350269189625
11	34	265	0.565685424949238
12	33	265	-0.326598632371090
13	32	265	0.326598632371090
21	31	265	0.230940107675850
22	30	265	-0.163299316185544
23	29	265	0.163299316185545
24	28	265	0.094280904158207
25	27	265	-0.094280904158206
26	26	265	0.094280904158206
6	35	266	0.577350269189626
12	34	266	0.461880215351701
14	33	266	-0.461880215351700
15	32	266	0.326598632371091
22	31	266	0.163299316185546
24	30	266	-0.188561808316412
25	29	266	0.133333333333334
27	28	266	0.163299316185546
28	27	266	-0.133333333333333
29	26	266	0.094280904158206
7	35	267	0.577350269189626
13	34	267	0.461880215351702
15	33	267	-0.326598632371090
16	32	267	0.461880215351700
23	31	267	0.163299316185546
25	30	267	-0.133333333333332
26	29	267	0.188561808316413
28	28	267	0.094280904158207
29	27	267	-0.133333333333333
30	26	267	0.163299316185545
8	35	268	0.577350269189626
14	34	268	0.326598632371091
17	33	268	-0.565685424949238
18	32	268	0.326598632371090
24	31	268	0.094280904158207
27	30	268	-0.163299316185545
28	29	268	0.094280904158207
31	28	268	0.230940107675850
32	27	268	-0.163299316185545
33	26	268	0.094280904158206
9	35	269	0.577350269189626
15	34	269	0.326598632371091
18	33	269	-0.461880215351700
19	32	269	0.461880215351700
